,Unnamed: 0,ord,TIME,LATITUDE,LONGITUDE,ALTITUDE,VEHICLE_ID,BAROMETRIC_PRESSURE,ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,TERM.FUEL.TRIM.BANK.1,FUEL_ECONOMY,LONG.TERM.FUEL.TRIM.BANK.2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT.TERM.FUEL.TRIM.BANK.2,SHORT.TERM.FUEL.TRIM.BANK.1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,aqui,TROUBLE_CODES_converted,TIMESTAMP,MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,BAROMETRIC_PRESSURE.KPA.,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
18900,18901,,,,,,car6,,69.0,,,,811.0,31.0,,,,,Biodiesel_Ethanol,33.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"53,7%",,,1,1500289798808.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18901,18902,,,,,,car6,,69.0,,,,811.0,31.0,,,,,Biodiesel_Ethanol,33.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"55,3%",,,1,1500289807814.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18902,18903,,,,,,car6,,70.0,,,,824.0,31.0,,,,,Biodiesel_Ethanol,33.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"54,9%",,,1,1500289816821.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18903,18904,,,,,,car6,,72.0,,,,815.0,51.0,,,,,Biodiesel_Ethanol,33.0,,5.0,,,,3%,MIL is OFF1 codes,P0133,"56,5%",,,1,1500289825826.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18904,18905,,,,,,car6,,72.0,,"29,00%",,1763.0,70.0,,,,,Biodiesel_Ethanol,34.0,,27.0,,,,14%,MIL is OFF1 codes,P0133,"65,5%",,,1,1500289834834.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18905,18906,,,,,,car6,,74.0,,"29,40%",,1337.0,53.0,,,,,Biodiesel_Ethanol,34.0,,41.0,,,,26%,MIL is OFF1 codes,P0133,"57,6%",,,1,1500289843840.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18906,18907,,,,,,car6,,75.0,,"5,50%",,1506.0,42.0,,,,,Biodiesel_Ethanol,34.0,,37.0,,,,3%,MIL is OFF1 codes,P0133,"50,6%",,,1,1500289852845.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18907,18908,,,,,,car6,,75.0,,"9,80%",,1502.0,23.0,,,,,Biodiesel_Ethanol,33.0,,32.0,,,,5%,MIL is OFF1 codes,P0133,"73,7%",,,1,1500289861851.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18908,18909,,,,,,car6,,74.0,,"23,90%",,1337.0,71.0,,,,,Biodiesel_Ethanol,35.0,,43.0,,,,17%,MIL is OFF1 codes,P0133,"63,5%",,,1,1500289870855.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18909,18910,,,,,,car6,,73.0,,"7,80%",,1769.0,18.0,,,,,Biodiesel_Ethanol,34.0,,37.0,,,,4%,MIL is OFF1 codes,P0133,"55,3%",,,1,1500289879860.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18910,18911,,,,,,car6,,73.0,,,,827.0,32.0,,,,,Biodiesel_Ethanol,34.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"59,6%",,,1,1500289888866.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18911,18912,,,,,,car6,,72.0,,"8,60%",,1049.0,75.0,,,,,Biodiesel_Ethanol,35.0,,17.0,,,,8%,MIL is OFF1 codes,P0133,"54,1%",,,1,1500289897872.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18912,18913,,,,,,car6,,73.0,,"12,50%",,1410.0,66.0,,,,,Biodiesel_Ethanol,35.0,,30.0,,,,12%,MIL is OFF1 codes,P0133,"69,4%",,,1,1500289906884.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18913,18914,,,,,,car6,,74.0,,"19,60%",,1757.0,28.0,,,,,Biodiesel_Ethanol,35.0,,40.0,,,,9%,MIL is OFF1 codes,P0133,"68,2%",,,1,1500289915889.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18914,18915,,,,,,car6,,74.0,,"5,90%",,1886.0,18.0,,,,,Biodiesel_Ethanol,35.0,,41.0,,,,4%,MIL is OFF1 codes,P0133,"58,8%",,,1,1500289924895.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18915,18916,,,,,,car6,,73.0,,"5,90%",,1465.0,21.0,,,,,Biodiesel_Ethanol,35.0,,31.0,,,,4%,MIL is OFF1 codes,P0133,"58,4%",,,1,1500289933900.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18916,18917,,,,,,car6,,73.0,,"10,60%",,1323.0,73.0,,,,,Biodiesel_Ethanol,36.0,,36.0,,,,27%,MIL is OFF1 codes,P0133,"49,0%",,,1,1500289942905.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18917,18918,,,,,,car6,,73.0,,"50,20%",,2371.0,75.0,,,,,Biodiesel_Ethanol,36.0,,46.0,,,,28%,MIL is OFF1 codes,P0133,"65,9%",,,1,1500289951911.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18918,18919,,,,,,car6,,73.0,,"41,60%",,1974.0,60.0,,,,,Biodiesel_Ethanol,36.0,,53.0,,,,25%,MIL is OFF1 codes,P0133,"64,7%",,,1,1500289960924.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18919,18920,,,,,,car6,,73.0,,"6,70%",,1933.0,22.0,,,,,Biodiesel_Ethanol,36.0,,21.0,,,,4%,MIL is OFF1 codes,P0133,"44,7%",,,1,1500289969936.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18920,18921,,,,,,car6,,72.0,,"36,90%",,2036.0,82.0,,,,,Biodiesel_Ethanol,36.0,,36.0,,,,20%,MIL is OFF1 codes,P0133,"65,5%",,,1,1500289978944.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18921,18922,,,,,,car6,,72.0,,"45,50%",,2418.0,18.0,,,,,Biodiesel_Ethanol,36.0,,35.0,,,,19%,MIL is OFF1 codes,P0133,"67,1%",,,1,1500289987949.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18922,18923,,,,,,car6,,72.0,,"26,30%",,2280.0,20.0,,,,,Biodiesel_Ethanol,36.0,,32.0,,,,7%,MIL is OFF1 codes,P0133,"69,4%",,,1,1500289996961.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18923,18924,,,,,,car6,,72.0,,"16,50%",,1498.0,72.0,,,,,Biodiesel_Ethanol,36.0,,30.0,,,,19%,MIL is OFF1 codes,P0133,"62,0%",,,1,1500290005974.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18924,18925,,,,,,car6,,73.0,,"16,90%",,1550.0,61.0,,,,,Biodiesel_Ethanol,37.0,,33.0,,,,11%,MIL is OFF1 codes,P0133,"50,2%",,,1,1500290014980.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18925,18926,,,,,,car6,,73.0,,"5,50%",,1480.0,27.0,,,,,Biodiesel_Ethanol,36.0,,17.0,,,,4%,MIL is OFF1 codes,P0133,"57,3%",,,1,1500290023988.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18926,18927,,,,,,car6,,73.0,,"13,30%",,959.0,80.0,,,,,Biodiesel_Ethanol,37.0,,38.0,,,,23%,MIL is OFF1 codes,P0133,"43,5%",,,1,1500290032995.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18927,18928,,,,,,car6,,73.0,,"15,70%",,1790.0,19.0,,,,,Biodiesel_Ethanol,36.0,,45.0,,,,10%,MIL is OFF1 codes,P0133,"47,1%",,,1,1500290042001.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18928,18929,,,,,,car6,,73.0,,"5,90%",,1880.0,20.0,,,,,Biodiesel_Ethanol,37.0,,48.0,,,,4%,MIL is OFF1 codes,P0133,"44,3%",,,1,1500290051007.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18929,18930,,,,,,car6,,72.0,,"7,10%",,1942.0,18.0,,,,,Biodiesel_Ethanol,37.0,,36.0,,,,4%,MIL is OFF1 codes,P0133,"44,3%",,,1,1500290060011.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18930,18931,,,,,,car6,,70.0,,"13,70%",,1199.0,61.0,,,,,Biodiesel_Ethanol,37.0,,40.0,,,,19%,MIL is OFF1 codes,P0133,"58,8%",,,1,1500290069016.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18931,18932,,,,,,car6,,69.0,,"9,00%",,1624.0,26.0,,,,,Biodiesel_Ethanol,37.0,,26.0,,,,3%,MIL is OFF1 codes,P0133,"54,1%",,,1,1500290078022.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18932,18933,,,,,,car6,,69.0,,"5,10%",,818.0,32.0,,,,,Biodiesel_Ethanol,37.0,,5.0,,,,3%,MIL is OFF1 codes,P0133,"54,9%",,,1,1500290087035.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18933,18934,,,,,,car6,,70.0,,"19,20%",,1779.0,81.0,,,,,Biodiesel_Ethanol,38.0,,32.0,,,,15%,MIL is OFF1 codes,P0133,"51,4%",,,1,1500290096040.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18934,18935,,,,,,car6,,71.0,,"39,60%",,2315.0,39.0,,,,,Biodiesel_Ethanol,37.0,,45.0,,,,5%,MIL is OFF1 codes,P0133,"69,0%",,,1,1500290105047.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18935,18936,,,,,,car6,,72.0,,"29,80%",,1926.0,43.0,,,,,Biodiesel_Ethanol,37.0,,52.0,,,,15%,MIL is OFF1 codes,P0133,"68,2%",,,1,1500290114057.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18936,18937,,,,,,car6,,72.0,,"6,30%",,1855.0,19.0,,,,,Biodiesel_Ethanol,37.0,,35.0,,,,4%,MIL is OFF1 codes,P0133,"44,3%",,,1,1500290123063.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18937,18938,,,,,,car6,,71.0,,"9,40%",,1247.0,67.0,,,,,Biodiesel_Ethanol,38.0,,36.0,,,,4%,MIL is OFF1 codes,P0133,"63,5%",,,1,1500290132070.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18938,18939,,,,,,car6,,71.0,,"7,80%",,1543.0,50.0,,,,,Biodiesel_Ethanol,38.0,,43.0,,,,3%,MIL is OFF1 codes,P0133,"66,7%",,,1,1500290141074.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18939,18940,,,,,,car6,,71.0,,"17,60%",,1898.0,19.0,,,,,Biodiesel_Ethanol,38.0,,46.0,,,,7%,MIL is OFF1 codes,P0133,"71,4%",,,1,1500290150080.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18940,18941,,,,,,car6,,70.0,,"19,60%",,1847.0,35.0,,,,,Biodiesel_Ethanol,38.0,,47.0,,,,10%,MIL is OFF1 codes,P0133,"73,7%",,,1,1500290159086.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18941,18942,,,,,,car6,,69.0,,"22,00%",,1898.0,51.0,,,,,Biodiesel_Ethanol,38.0,,48.0,,,,11%,MIL is OFF1 codes,P0133,"70,6%",,,1,1500290168092.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18942,18943,,,,,,car6,,69.0,,"7,50%",,1757.0,30.0,,,,,Biodiesel_Ethanol,38.0,,2.0,,,,4%,MIL is OFF1 codes,P0133,"58,8%",,,1,1500290177098.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18943,18944,,,,,,car6,,69.0,,,,825.0,31.0,,,,,Biodiesel_Ethanol,38.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"54,1%",,,1,1500290186105.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18944,18945,,,,,,car6,,69.0,,,,819.0,31.0,,,,,Biodiesel_Ethanol,38.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"56,1%",,,1,1500290195111.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18945,18946,,,,,,car6,,71.0,,"22,00%",,1432.0,35.0,,,,,Biodiesel_Ethanol,39.0,,28.0,,,,15%,MIL is OFF1 codes,P0133,"37,3%",,,1,1500290204117.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18946,18947,,,,,,car6,,72.0,,"16,90%",,1605.0,52.0,,,,,Biodiesel_Ethanol,39.0,,37.0,,,,12%,MIL is OFF1 codes,P0133,"67,1%",,,1,1500290213121.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18947,18948,,,,,,car6,,73.0,,"18,80%",,1653.0,20.0,,,,,Biodiesel_Ethanol,38.0,,35.0,,,,4%,MIL is OFF1 codes,P0133,"67,1%",,,1,1500290222136.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18948,18949,,,,,,car6,,72.0,,"7,10%",,1222.0,93.0,,,,,Biodiesel_Ethanol,39.0,,23.0,,,,3%,MIL is OFF1 codes,P0133,"51,8%",,,1,1500290231144.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18949,18950,,,,,,car6,,73.0,,"19,60%",,1235.0,33.0,,,,,Biodiesel_Ethanol,39.0,,16.0,,,,5%,MIL is OFF1 codes,P0133,"60,0%",,,1,1500290240151.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18950,18951,,,,,,car6,,73.0,,"13,30%",,1024.0,34.0,,,,,Biodiesel_Ethanol,39.0,,18.0,,,,8%,MIL is OFF1 codes,P0133,"58,8%",,,1,1500290249158.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18951,18952,,,,,,car6,,74.0,,"16,50%",,906.0,37.0,,,,,Biodiesel_Ethanol,39.0,,13.0,,,,20%,MIL is OFF1 codes,P0133,"55,3%",,,1,1500290258164.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18952,18953,,,,,,car6,,75.0,,"5,50%",,843.0,34.0,,,,,Biodiesel_Ethanol,39.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"50,2%",,,1,1500290267169.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18953,18954,,,,,,car6,,75.0,,"5,10%",,812.0,32.0,,,,,Biodiesel_Ethanol,39.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"51,8%",,,1,1500290276176.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18954,18955,,,,,,car6,,77.0,,,,812.0,32.0,,,,,Biodiesel_Ethanol,39.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"54,1%",,,1,1500290285183.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18955,18956,,,,,,car6,,78.0,,,,818.0,31.0,,,,,Biodiesel_Ethanol,39.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"56,5%",,,1,1500290294189.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18956,18957,,,,,,car6,,79.0,,,,812.0,71.0,,,,,Biodiesel_Ethanol,39.0,,1.0,,,,3%,MIL is OFF1 codes,P0133,"54,9%",,,1,1500290303195.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18957,18958,,,,,,car6,,80.0,,"13,70%",,1660.0,77.0,,,,,Biodiesel_Ethanol,39.0,,25.0,,,,15%,MIL is OFF1 codes,P0133,"71,4%",,,1,1500290312201.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18958,18959,,,,,,car6,,81.0,,"23,10%",,1324.0,69.0,,,,,Biodiesel_Ethanol,39.0,,30.0,,,,22%,MIL is OFF1 codes,P0133,"57,3%",,,1,1500290321208.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18959,18960,,,,,,car6,,82.0,,,,803.0,70.0,,,,,Biodiesel_Ethanol,39.0,,22.0,,,,3%,MIL is OFF1 codes,P0133,"49,0%",,,1,1500290330214.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18960,18961,,,,,,car6,,83.0,,"22,00%",,1798.0,20.0,,,,,Biodiesel_Ethanol,39.0,,40.0,,,,11%,MIL is OFF1 codes,P0133,"67,8%",,,1,1500290339225.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18961,18962,,,,,,car6,,83.0,,,,1196.0,95.0,,,,,Biodiesel_Ethanol,40.0,,28.0,,,,3%,MIL is OFF1 codes,P0133,"43,5%",,,1,1500290348231.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18962,18963,,,,,,car6,,82.0,,"9,40%",,1921.0,19.0,,,,,Biodiesel_Ethanol,39.0,,23.0,,,,4%,MIL is OFF1 codes,P0133,"73,7%",,,1,1500290357238.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18963,18964,,,,,,car6,,81.0,,,,842.0,31.0,,,,,Biodiesel_Ethanol,39.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"54,1%",,,1,1500290366252.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18964,18965,,,,,,car6,,81.0,,,,811.0,31.0,,,,,Biodiesel_Ethanol,39.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"54,1%",,,1,1500290375259.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18965,18966,,,,,,car6,,81.0,,,,827.0,31.0,,,,,Biodiesel_Ethanol,39.0,,8.0,,,,3%,MIL is OFF1 codes,P0133,"54,9%",,,1,1500290384265.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18966,18967,,,,,,car6,,82.0,,"12,50%",,1479.0,22.0,,,,,Biodiesel_Ethanol,40.0,,33.0,,,,4%,MIL is OFF1 codes,P0133,"51,4%",,,1,1500290393270.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18967,18968,,,,,,car6,,82.0,,"13,30%",,1226.0,25.0,,,,,Biodiesel_Ethanol,40.0,,35.0,,,,12%,MIL is OFF1 codes,P0133,"66,7%",,,1,1500290402277.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18968,18969,,,,,,car6,,81.0,,"7,50%",,1080.0,32.0,,,,,Biodiesel_Ethanol,40.0,,2.0,,,,3%,MIL is OFF1 codes,P0133,"51,4%",,,1,1500290411282.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18969,18970,,,,,,car6,,81.0,,,,816.0,30.0,,,,,Biodiesel_Ethanol,40.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"53,7%",,,1,1500290420290.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18970,18971,,,,,,car6,,81.0,,,,814.0,39.0,,,,,Biodiesel_Ethanol,41.0,,16.0,,,,7%,MIL is OFF1 codes,P0133,"54,9%",,,1,1500290429297.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18971,18972,,,,,,car6,,82.0,,"24,30%",,1573.0,48.0,,,,,Biodiesel_Ethanol,41.0,,37.0,,,,13%,MIL is OFF1 codes,P0133,"49,0%",,,1,1500290438304.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18972,18973,,,,,,car6,,82.0,,"9,80%",,1580.0,58.0,,,,,Biodiesel_Ethanol,41.0,,42.0,,,,9%,MIL is OFF1 codes,P0133,"74,9%",,,1,1500290447311.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18973,18974,,,,,,car6,,82.0,,"20,80%",,1923.0,19.0,,,,,Biodiesel_Ethanol,41.0,,41.0,,,,8%,MIL is OFF1 codes,P0133,"70,2%",,,1,1500290456318.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18974,18975,,,,,,car6,,81.0,,,,821.0,31.0,,,,,Biodiesel_Ethanol,41.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"53,7%",,,1,1500290465328.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18975,18976,,,,,,car6,,81.0,,,,819.0,24.0,,,,,Biodiesel_Ethanol,42.0,,16.0,,,,7%,MIL is OFF1 codes,P0133,"56,5%",,,1,1500290474333.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18976,18977,,,,,,car6,,81.0,,"12,20%",,1633.0,36.0,,,,,Biodiesel_Ethanol,42.0,,33.0,,,,8%,MIL is OFF1 codes,P0133,"54,1%",,,1,1500290483343.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18977,18978,,,,,,car6,,81.0,,"16,50%",,1813.0,21.0,,,,,Biodiesel_Ethanol,42.0,,25.0,,,,9%,MIL is OFF1 codes,P0133,"70,6%",,,1,1500290492350.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18978,18979,,,,,,car6,,81.0,,"41,60%",,2206.0,70.0,,,,,Biodiesel_Ethanol,42.0,,47.0,,,,18%,MIL is OFF1 codes,P0133,"64,3%",,,1,1500290501356.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18979,18980,,,,,,car6,,81.0,,"29,80%",,1948.0,19.0,,,,,Biodiesel_Ethanol,42.0,,38.0,,,,15%,MIL is OFF1 codes,P0133,"69,0%",,,1,1500290510361.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18980,18981,,,,,,car6,,81.0,,,,808.0,32.0,,,,,Biodiesel_Ethanol,42.0,,1.0,,,,3%,MIL is OFF1 codes,P0133,"55,3%",,,1,1500290519366.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18981,18982,,,,,,car6,,81.0,,,,820.0,32.0,,,,,Biodiesel_Ethanol,42.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"52,9%",,,1,1500290528371.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18982,18983,,,,,,car6,,81.0,,,,818.0,31.0,,,,,Biodiesel_Ethanol,42.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"56,5%",,,1,1500290537382.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18983,18984,,,,,,car6,,82.0,,,,829.0,31.0,,,,,Biodiesel_Ethanol,42.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"56,1%",,,1,1500290546386.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18984,18985,,,,,,car6,,83.0,,"14,10%",,1290.0,56.0,,,,,Biodiesel_Ethanol,43.0,,18.0,,,,11%,MIL is OFF1 codes,P0133,"60,0%",,,1,1500290555400.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18985,18986,,,,,,car6,,84.0,,"28,20%",,1722.0,54.0,,,,,Biodiesel_Ethanol,43.0,,38.0,,,,15%,MIL is OFF1 codes,P0133,"41,2%",,,1,1500290564408.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18986,18987,,,,,,car6,,84.0,,"9,80%",,2034.0,24.0,,,,,Biodiesel_Ethanol,42.0,,15.0,,,,3%,MIL is OFF1 codes,P0133,"77,6%",,,1,1500290573419.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18987,18988,,,,,,car6,,84.0,,,,827.0,31.0,,,,,Biodiesel_Ethanol,43.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"56,1%",,,1,1500290582426.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18988,18989,,,,,,car6,,84.0,,,,823.0,30.0,,,,,Biodiesel_Ethanol,43.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"56,1%",,,1,1500290591434.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18989,18990,,,,,,car6,,85.0,,"17,30%",,1294.0,59.0,,,,,Biodiesel_Ethanol,43.0,,21.0,,,,10%,MIL is OFF1 codes,P0133,"54,9%",,,1,1500290600440.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18990,18991,,,,,,car6,,87.0,,"6,70%",,1231.0,38.0,,,,,Biodiesel_Ethanol,43.0,,26.0,,,,8%,MIL is OFF1 codes,P0133,"52,9%",,,1,1500290609445.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18991,18992,,,,,,car6,,87.0,,"8,20%",,1541.0,42.0,,,,,Biodiesel_Ethanol,43.0,,27.0,,,,3%,MIL is OFF1 codes,P0133,"71,4%",,,1,1500290618450.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18992,18993,,,,,,car6,,87.0,,"5,10%",,1364.0,30.0,,,,,Biodiesel_Ethanol,43.0,,2.0,,,,4%,MIL is OFF1 codes,P0133,"47,1%",,,1,1500290627457.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
18993,18994,,,,,,car6,,87.0,,,,814.0,31.0,,,,,Biodiesel_Ethanol,43.0,,0.0,,,,3%,MIL is OFF1 codes,P0133,"57,3%",,,1,1500290636464.0,volkswagen,polo,2006.0,"1,6",n,,13.0,11.0,0.0,7.0,2017.0
